λ	T
417.4	1.0e-07
417.6	1.0e-07
417.8	1.0e-07
418.0	1.0e-07
418.2	1.0e-07
418.4	1.0e-07
418.6	1.0e-07
418.8	1.0e-07
419.0	9.399e-08
419.2	8.6581e-08
419.4	7.9757e-08
419.6	7.3471e-08
419.8	6.768e-08
420.0	6.2345e-08
420.2	5.7431e-08
420.4	5.2905e-08
420.6	4.8735e-08
420.8	4.4893e-08
421.0	4.1355e-08
421.2	3.8095e-08
421.4	3.5093e-08
421.6	3.2327e-08
421.8	2.9779e-08
422.0	2.7432e-08
422.2	2.5269e-08
422.4	2.3278e-08
422.6	2.236e-08
422.8	2.4274e-08
423.0	2.6353e-08
423.2	2.8609e-08
423.4	3.1058e-08
423.6	3.3717e-08
423.8	3.6603e-08
424.0	3.9737e-08
424.2	4.3139e-08
424.4	4.6832e-08
424.6	5.0842e-08
424.8	5.5194e-08
425.0	5.992e-08
425.2	6.5049e-08
425.4	7.0618e-08
425.6	7.6664e-08
425.8	8.3228e-08
426.0	9.0353e-08
426.2	9.8088e-08
426.4	1.2353e-07
426.6	1.6284e-07
426.8	2.1465e-07
427.0	2.8296e-07
427.2	2.9588e-07
427.4	3.094e-07
427.6	3.2353e-07
427.8	3.3831e-07
428.0	3.5376e-07
428.2	3.6992e-07
428.4	3.8682e-07
428.6	4.0449e-07
428.8	4.2297e-07
429.0	4.4229e-07
429.2	4.6249e-07
429.4	4.8362e-07
429.6	5.0571e-07
429.8	5.2881e-07
430.0	5.5296e-07
430.2	5.7887e-07
430.4	6.1293e-07
430.6	6.4899e-07
430.8	6.8717e-07
431.0	7.276e-07
431.2	7.7041e-07
431.4	8.1574e-07
431.6	8.6373e-07
431.8	9.1454e-07
432.0	9.6835e-07
432.2	1.0253e-06
432.4	1.0856e-06
432.6	1.1495e-06
432.8	1.2171e-06
433.0	1.2888e-06
433.2	1.3646e-06
433.4	1.4449e-06
433.6	1.5299e-06
433.8	1.6199e-06
434.0	1.6772e-06
434.2	1.7051e-06
434.4	1.7335e-06
434.6	1.7623e-06
434.8	1.7916e-06
435.0	1.8214e-06
435.2	1.8516e-06
435.4	1.8824e-06
435.6	1.9137e-06
435.8	1.9455e-06
436.0	1.9779e-06
436.2	2.0107e-06
436.4	2.0442e-06
436.6	2.0782e-06
436.8	2.1127e-06
437.0	2.1478e-06
437.2	2.1835e-06
437.4	2.2198e-06
437.6	2.257e-06
437.8	2.309e-06
438.0	2.3623e-06
438.2	2.4167e-06
438.4	2.4724e-06
438.6	2.5294e-06
438.8	2.5877e-06
439.0	2.6474e-06
439.2	2.7084e-06
439.4	2.7709e-06
439.6	2.8347e-06
439.8	2.9001e-06
440.0	2.9669e-06
440.2	3.0353e-06
440.4	3.1053e-06
440.6	3.1769e-06
440.8	3.2501e-06
441.0	3.325e-06
441.2	3.4017e-06
441.4	3.461e-06
441.6	3.5021e-06
441.8	3.5436e-06
442.0	3.5857e-06
442.2	3.6282e-06
442.4	3.6713e-06
442.6	3.7149e-06
442.8	3.7589e-06
443.0	3.8035e-06
443.2	3.8487e-06
443.4	3.8943e-06
443.6	3.9406e-06
443.8	3.9873e-06
444.0	4.0346e-06
444.2	4.0825e-06
444.4	4.1309e-06
444.6	4.18e-06
444.8	4.2296e-06
445.0	4.2798e-06
445.2	3.0581e-06
445.4	2.1813e-06
445.6	1.5559e-06
445.8	1.1098e-06
446.0	7.9165e-07
446.2	5.6468e-07
446.4	4.0279e-07
446.6	2.8731e-07
446.8	2.0494e-07
447.0	1.4618e-07
447.2	1.0427e-07
447.4	7.4375e-08
447.6	7.3246e-08
447.8	7.4618e-08
448.0	7.6016e-08
448.2	7.744e-08
448.4	7.8891e-08
448.6	8.0369e-08
448.8	8.1874e-08
449.0	8.3408e-08
449.2	8.4971e-08
449.4	8.6562e-08
449.6	8.8184e-08
449.8	8.9836e-08
450.0	9.1519e-08
450.2	9.3233e-08
450.4	9.498e-08
450.6	9.6759e-08
450.8	9.8572e-08
451.0	9.8422e-08
451.2	9.1706e-08
451.4	8.5448e-08
451.6	7.9617e-08
451.8	7.4183e-08
452.0	6.9121e-08
452.2	6.4404e-08
452.4	6.0009e-08
452.6	5.5914e-08
452.8	5.2098e-08
453.0	4.8543e-08
453.2	4.523e-08
453.4	4.2144e-08
453.6	3.9268e-08
453.8	3.6588e-08
454.0	3.4091e-08
454.2	3.1765e-08
454.4	2.9597e-08
454.6	2.7577e-08
454.8	2.5696e-08
455.0	2.3942e-08
455.2	2.2308e-08
455.4	2.0786e-08
455.6	1.9367e-08
455.8	1.8046e-08
456.0	1.7333e-08
456.2	1.8433e-08
456.4	1.9602e-08
456.6	2.0845e-08
456.8	2.2168e-08
457.0	2.3574e-08
457.2	2.5069e-08
457.4	2.6659e-08
457.6	2.835e-08
457.8	3.0149e-08
458.0	3.2061e-08
458.2	3.4095e-08
458.4	3.6257e-08
458.6	3.8557e-08
458.8	4.1003e-08
459.0	4.3604e-08
459.2	4.637e-08
459.4	4.9311e-08
459.6	5.2439e-08
459.8	5.5765e-08
460.0	5.9302e-08
460.2	6.3064e-08
460.4	6.7064e-08
460.6	7.1318e-08
460.8	7.5842e-08
461.0	8.0203e-08
461.2	8.3283e-08
461.4	8.6482e-08
461.6	8.9804e-08
461.8	9.3254e-08
462.0	9.6836e-08
462.2	1.0056e-07
462.4	1.0442e-07
462.6	1.0843e-07
462.8	1.1259e-07
463.0	1.1692e-07
463.2	1.2141e-07
463.4	1.2607e-07
463.6	1.3092e-07
463.8	1.3594e-07
464.0	1.4117e-07
464.2	1.4659e-07
464.4	1.5222e-07
464.6	1.5807e-07
464.8	1.6414e-07
465.0	1.7044e-07
465.2	1.7699e-07
465.4	1.8379e-07
465.6	1.9085e-07
465.8	1.9818e-07
466.0	2.0494e-07
466.2	2.09e-07
466.4	2.1315e-07
466.6	2.1738e-07
466.8	2.2169e-07
467.0	2.2609e-07
467.2	2.3058e-07
467.4	2.3515e-07
467.6	2.3982e-07
467.8	2.4458e-07
468.0	2.4943e-07
468.2	2.5438e-07
468.4	2.5943e-07
468.6	2.6458e-07
468.8	2.6983e-07
469.0	2.7518e-07
469.2	2.8064e-07
469.4	2.8621e-07
469.6	2.9189e-07
469.8	2.9768e-07
470.0	3.0359e-07
470.2	3.0961e-07
470.4	3.1576e-07
470.6	3.2202e-07
470.8	3.2841e-07
471.0	3.34e-07
471.2	3.3655e-07
471.4	3.3912e-07
471.6	3.4172e-07
471.8	3.4433e-07
472.0	3.4696e-07
472.2	3.4961e-07
472.4	3.5228e-07
472.6	3.5497e-07
472.8	3.5768e-07
473.0	3.6042e-07
473.2	3.6317e-07
473.4	3.6595e-07
473.6	3.6874e-07
473.8	3.7156e-07
474.0	3.744e-07
474.2	3.7726e-07
474.4	3.8014e-07
474.6	3.8305e-07
474.8	3.8597e-07
475.0	3.8892e-07
475.2	3.9189e-07
475.4	3.9489e-07
475.6	3.9791e-07
475.8	4.0095e-07
476.0	4.0325e-07
476.2	4.0322e-07
476.4	4.0319e-07
476.6	4.0316e-07
476.8	4.0313e-07
477.0	4.0311e-07
477.2	4.0308e-07
477.4	4.0305e-07
477.6	4.0302e-07
477.8	4.0299e-07
478.0	4.0296e-07
478.2	4.0293e-07
478.4	4.0291e-07
478.6	4.0288e-07
478.8	4.0285e-07
479.0	4.0282e-07
479.2	4.0279e-07
479.4	4.0276e-07
479.6	4.0273e-07
479.8	4.027e-07
480.0	4.0268e-07
480.2	4.0265e-07
480.4	4.0262e-07
480.6	4.0259e-07
480.8	4.0256e-07
481.0	4.0188e-07
481.2	3.9933e-07
481.4	3.9681e-07
481.6	3.943e-07
481.8	3.918e-07
482.0	3.8932e-07
482.2	3.8686e-07
482.4	3.8441e-07
482.6	3.8198e-07
482.8	3.7956e-07
483.0	3.7716e-07
483.2	3.7478e-07
483.4	3.724e-07
483.6	3.7005e-07
483.8	3.6771e-07
484.0	3.6538e-07
484.2	3.6307e-07
484.4	3.6077e-07
484.6	3.5849e-07
484.8	3.5622e-07
485.0	3.5397e-07
485.2	3.5173e-07
485.4	3.495e-07
485.6	3.4729e-07
485.8	3.4509e-07
486.0	3.4317e-07
486.2	3.4203e-07
486.4	3.4089e-07
486.6	3.3976e-07
486.8	3.3862e-07
487.0	3.3749e-07
487.2	3.3637e-07
487.4	3.3525e-07
487.6	3.3413e-07
487.8	3.3302e-07
488.0	3.3191e-07
488.2	3.308e-07
488.4	3.297e-07
488.6	3.286e-07
488.8	3.2751e-07
489.0	3.2642e-07
489.2	3.2533e-07
489.4	3.2425e-07
489.6	3.2316e-07
489.8	3.2209e-07
490.0	3.2101e-07
490.2	3.1995e-07
490.4	3.1888e-07
490.6	3.1782e-07
490.8	3.1676e-07
491.0	3.162e-07
491.2	3.1712e-07
491.4	3.1805e-07
491.6	3.1899e-07
491.8	3.1992e-07
492.0	3.2086e-07
492.2	3.218e-07
492.4	3.2274e-07
492.6	3.2369e-07
492.8	3.2464e-07
493.0	3.2559e-07
493.2	3.2654e-07
493.4	3.275e-07
493.6	3.2846e-07
493.8	3.2942e-07
494.0	3.3039e-07
494.2	3.3136e-07
494.4	3.3233e-07
494.6	3.333e-07
494.8	3.3428e-07
495.0	3.3526e-07
495.2	3.3624e-07
495.4	3.3723e-07
495.6	3.3822e-07
495.8	3.3921e-07
496.0	3.3929e-07
496.2	3.3663e-07
496.4	3.34e-07
496.6	3.3139e-07
496.8	3.288e-07
497.0	3.2622e-07
497.2	3.2367e-07
497.4	3.2114e-07
497.6	3.1863e-07
497.8	3.1614e-07
498.0	3.1366e-07
498.2	3.1121e-07
498.4	3.0878e-07
498.6	3.0636e-07
498.8	3.0397e-07
499.0	3.0159e-07
499.2	2.9923e-07
499.4	2.9689e-07
499.6	2.9457e-07
499.8	2.9226e-07
500.0	2.8998e-07
500.2	2.8771e-07
500.4	2.8546e-07
500.6	2.8323e-07
500.8	2.8101e-07
501.0	2.8073e-07
501.2	2.8614e-07
501.4	2.9164e-07
501.6	2.9726e-07
501.8	3.0298e-07
502.0	3.0881e-07
502.2	3.1476e-07
502.4	3.2082e-07
502.6	3.2699e-07
502.8	3.3329e-07
503.0	3.397e-07
503.2	3.4624e-07
503.4	3.529e-07
503.6	3.597e-07
503.8	3.6662e-07
504.0	3.7368e-07
504.2	3.8087e-07
504.4	3.882e-07
504.6	3.7161e-07
504.8	3.4311e-07
505.0	3.1681e-07
505.2	2.9252e-07
505.4	2.7009e-07
505.6	2.4938e-07
505.8	2.3026e-07
506.0	2.126e-07
506.2	1.3918e-07
506.4	1.1666e-07
506.6	1.6762e-07
506.8	3.7742e-08
507.0	5.3416e-08
507.2	4.7952e-08
507.4	1.9782e-07
507.6	7.202e-08
507.8	9.8964e-08
508.0	1.1665e-07
508.2	4.4314e-08
508.4	9.4485e-08
508.6	5.153e-08
508.8	9.0846e-08
509.0	1.2296e-07
509.2	1.9585e-07
509.4	6.4242e-08
509.6	6.4249e-08
509.8	1.2494e-07
510.0	7.9046e-08
510.2	4.8142e-08
510.4	6.2058e-08
510.6	4.4826e-08
510.8	4.2528e-08
511.0	3.0741e-08
511.2	1.1913e-07
511.4	6.7044e-08
511.6	7.7181e-08
511.8	1.0252e-07
512.0	1.0109e-07
512.2	6.6286e-08
512.4	1.1477e-07
512.6	2.0538e-08
512.8	2.0441e-08
513.0	2.347e-08
513.2	7.0228e-08
513.4	1.0708e-07
513.6	1.2128e-07
513.8	6.0646e-08
514.0	6.0476e-08
514.2	1.1399e-07
514.4	1.1465e-07
514.6	6.019e-08
514.8	1.8051e-07
515.0	2.405e-07
515.2	1.7433e-07
515.4	1.5366e-07
515.6	8.4344e-08
515.8	1.4568e-07
516.0	8.1656e-08
516.2	8.168e-08
516.4	1.5694e-07
516.6	1.5632e-07
516.8	7.9898e-08
517.0	7.3765e-08
517.2	1.123e-07
517.4	1.7383e-07
517.6	2.0297e-07
517.8	1.4052e-07
518.0	1.6332e-07
518.2	1.5986e-07
518.4	2.6282e-07
518.6	2.6605e-07
518.8	2.9416e-07
519.0	2.5552e-07
519.2	3.5645e-07
519.4	4.7987e-07
519.6	7.0118e-07
519.8	1.0169e-06
520.0	1.3411e-06
520.2	1.9366e-06
520.4	2.7247e-06
520.6	4.1186e-06
520.8	6.6595e-06
521.0	1.1279e-05
521.2	1.9702e-05
521.4	3.6684e-05
521.6	1.2854e-04
521.8	2.0715e-04
522.0	3.7725e-04
522.2	7.872e-04
522.4	0.00178
522.6	0.00452
522.8	0.01267
523.0	0.03817
523.2	0.12609
523.4	0.3646
523.6	0.68725
523.8	0.84261
524.0	0.87791
524.2	0.90014
524.4	0.9141
524.6	0.91888
524.8	0.92045
525.0	0.92191
525.2	0.92495
525.4	0.93018
525.6	0.93452
525.8	0.9376
526.0	0.93967
526.2	0.93974
526.4	0.9398
526.6	0.93885
526.8	0.93888
527.0	0.93856
527.2	0.93876
527.4	0.93922
527.6	0.93989
527.8	0.94092
528.0	0.94183
528.2	0.94335
528.4	0.9442
528.6	0.94591
528.8	0.94643
529.0	0.94764
529.2	0.94871
529.4	0.94914
529.6	0.94942
529.8	0.94929
530.0	0.94906
530.2	0.9487
530.4	0.94852
530.6	0.94856
530.8	0.94841
531.0	0.94959
531.2	0.9498
531.4	0.95138
531.6	0.95265
531.8	0.9534
532.0	0.95412
532.2	0.95456
532.4	0.95368
532.6	0.95235
532.8	0.95073
533.0	0.94915
533.2	0.94756
533.4	0.94624
533.6	0.94618
533.8	0.94639
534.0	0.94787
534.2	0.94926
534.4	0.95127
534.6	0.95319
534.8	0.9548
535.0	0.95588
535.2	0.95625
535.4	0.95543
535.6	0.95418
535.8	0.9533
536.0	0.95145
536.2	0.95026
536.4	0.94943
536.6	0.94922
536.8	0.9493
537.0	0.94997
537.2	0.95123
537.4	0.95263
537.6	0.95305
537.8	0.95369
538.0	0.95357
538.2	0.95379
538.4	0.95291
538.6	0.95157
538.8	0.94995
539.0	0.94806
539.2	0.94654
539.4	0.9454
539.6	0.94425
539.8	0.9435
540.0	0.94292
540.2	0.9424
540.4	0.94316
540.6	0.94374
540.8	0.94447
541.0	0.94534
541.2	0.94635
541.4	0.94757
541.6	0.94883
541.8	0.95027
542.0	0.95096
542.2	0.95165
542.4	0.95302
542.6	0.95384
542.8	0.95398
543.0	0.95405
543.2	0.95369
543.4	0.95384
543.6	0.95396
543.8	0.95462
544.0	0.95485
544.2	0.95521
544.4	0.95547
544.6	0.95604
544.8	0.95636
545.0	0.95661
545.2	0.95632
545.4	0.9559
545.6	0.95479
545.8	0.95386
546.0	0.95235
546.2	0.95043
546.4	0.94818
546.6	0.9466
546.8	0.94474
547.0	0.94306
547.2	0.94198
547.4	0.94161
547.6	0.94086
547.8	0.94171
548.0	0.94201
548.2	0.94274
548.4	0.94321
548.6	0.94357
548.8	0.94397
549.0	0.94434
549.2	0.9451
549.4	0.94489
549.6	0.9455
549.8	0.94566
550.0	0.94601
550.2	0.94659
550.4	0.94747
550.6	0.94826
550.8	0.94976
551.0	0.95061
551.2	0.95109
551.4	0.95211
551.6	0.95274
551.8	0.95286
552.0	0.95244
552.2	0.95214
552.4	0.95108
552.6	0.9504
552.8	0.94944
553.0	0.94868
553.2	0.94875
553.4	0.94861
553.6	0.94869
553.8	0.94945
554.0	0.95061
554.2	0.95159
554.4	0.95303
554.6	0.9537
554.8	0.95487
555.0	0.95551
555.2	0.95567
555.4	0.95546
555.6	0.95488
555.8	0.95403
556.0	0.95282
556.2	0.95215
556.4	0.95174
556.6	0.95117
556.8	0.95106
557.0	0.95095
557.2	0.95159
557.4	0.952
557.6	0.9529
557.8	0.95391
558.0	0.95451
558.2	0.95509
558.4	0.9554
558.6	0.95475
558.8	0.95387
559.0	0.95264
559.2	0.95065
559.4	0.94892
559.6	0.94732
559.8	0.94558
560.0	0.94448
560.2	0.94384
560.4	0.94323
560.6	0.94303
560.8	0.94371
561.0	0.94457
561.2	0.94517
561.4	0.94639
561.6	0.94688
561.8	0.94766
562.0	0.94837
562.2	0.94805
562.4	0.94805
562.6	0.94735
562.8	0.9472
563.0	0.94634
563.2	0.946
563.4	0.9459
563.6	0.94629
563.8	0.94663
564.0	0.9474
564.2	0.94828
564.4	0.94933
564.6	0.95034
564.8	0.95105
565.0	0.95189
565.2	0.95196
565.4	0.95198
565.6	0.95123
565.8	0.95041
566.0	0.9485
566.2	0.94676
566.4	0.94516
566.6	0.94309
566.8	0.94164
567.0	0.94061
567.2	0.93972
567.4	0.93934
567.6	0.93916
567.8	0.93947
568.0	0.94058
568.2	0.94205
568.4	0.94388
568.6	0.94552
568.8	0.94709
569.0	0.94895
569.2	0.95015
569.4	0.95092
569.6	0.95135
569.8	0.95124
570.0	0.95062
570.2	0.94954
570.4	0.94771
570.6	0.94581
570.8	0.94356
571.0	0.94217
571.2	0.94037
571.4	0.93903
571.6	0.93822
571.8	0.93839
572.0	0.9387
572.2	0.94016
572.4	0.94193
572.6	0.94339
572.8	0.94459
573.0	0.9452
573.2	0.9452
573.4	0.94438
573.6	0.94199
573.8	0.93848
574.0	0.93461
574.2	0.93057
574.4	0.92624
574.6	0.92296
574.8	0.92084
575.0	0.9209
575.2	0.9225
575.4	0.92513
575.6	0.92883
575.8	0.93249
576.0	0.9351
576.2	0.93436
576.4	0.92984
576.6	0.92069
576.8	0.90525
577.0	0.882
577.2	0.84547
577.4	0.78806
577.6	0.70736
577.8	0.58794
578.0	0.44908
578.2	0.31471
578.4	0.20643
578.6	0.1296
578.8	0.08018
579.0	0.04617
579.2	0.02873
579.4	0.01815
579.6	0.0117
579.8	0.00774
580.0	0.00517
580.2	0.00346
580.4	0.00231
580.6	0.00161
580.8	0.00114
581.0	8.1543e-04
581.2	5.9675e-04
581.4	4.2964e-04
581.6	3.068e-04
581.8	2.238e-04
582.0	1.6827e-04
582.2	1.2795e-04
582.4	9.8969e-05
582.6	7.6601e-05
582.8	5.8493e-05
583.0	4.548e-05
583.2	3.6168e-05
583.4	2.9292e-05
583.6	2.3838e-05
583.8	1.9242e-05
584.0	1.5595e-05
584.2	1.2596e-05
584.4	1.0299e-05
584.6	8.5746e-06
584.8	7.2182e-06
585.0	6.1287e-06
585.2	5.1843e-06
585.4	4.3327e-06
585.6	3.7685e-06
585.8	3.4119e-06
586.0	3.0244e-06
586.2	2.6581e-06
586.4	2.3783e-06
586.6	2.1261e-06
586.8	1.8158e-06
587.0	1.6904e-06
587.2	1.4667e-06
587.4	1.3752e-06
587.6	1.2856e-06
587.8	1.156e-06
588.0	1.1282e-06
588.2	1.0333e-06
588.4	1.0383e-06
588.6	9.6398e-07
588.8	8.8485e-07
589.0	8.8855e-07
589.2	8.1731e-07
589.4	8.3433e-07
589.6	8.9033e-07
589.8	8.3129e-07
590.0	7.8865e-07
590.2	8.9302e-07
590.4	9.0832e-07
590.6	8.3254e-07
590.8	9.3492e-07
591.0	9.338e-07
591.2	9.2497e-07
591.4	8.9867e-07
591.6	8.0218e-07
591.8	6.8023e-07
592.0	6.3505e-07
592.2	5.6284e-07
592.4	4.9023e-07
592.6	3.9764e-07
592.8	3.0991e-07
593.0	2.654e-07
593.2	2.7768e-07
593.4	2.9053e-07
593.6	3.0398e-07
593.8	3.1804e-07
594.0	3.3276e-07
594.2	3.4816e-07
594.4	3.5589e-07
594.6	3.4264e-07
594.8	3.2988e-07
595.0	3.176e-07
595.2	3.0578e-07
595.4	2.944e-07
595.6	2.8344e-07
595.8	2.7289e-07
596.0	2.6273e-07
596.2	2.5295e-07
596.4	2.4353e-07
596.6	2.3447e-07
596.8	2.2574e-07
597.0	2.1734e-07
597.2	2.0925e-07
597.4	2.0146e-07
597.6	1.9396e-07
597.8	1.8674e-07
598.0	1.8357e-07
598.2	1.8168e-07
598.4	1.798e-07
598.6	1.7795e-07
598.8	1.7612e-07
599.0	1.743e-07
599.2	1.725e-07
599.4	1.7072e-07
599.6	1.6896e-07
599.8	1.6722e-07
600.0	1.655e-07
600.2	1.6379e-07
600.4	1.621e-07
600.6	1.6043e-07
600.8	1.5878e-07
601.0	1.5714e-07
601.2	1.5552e-07
601.4	1.5392e-07
601.6	1.5233e-07
601.8	1.5076e-07
602.0	1.4921e-07
602.2	1.4767e-07
602.4	1.4614e-07
602.6	1.4464e-07
602.8	1.4355e-07
603.0	1.4377e-07
603.2	1.4398e-07
603.4	1.442e-07
603.6	1.4442e-07
603.8	1.4464e-07
604.0	1.4486e-07
604.2	1.4508e-07
604.4	1.453e-07
604.6	1.4553e-07
604.8	1.4575e-07
605.0	1.4597e-07
605.2	1.4619e-07
605.4	1.4641e-07
605.6	1.4664e-07
605.8	1.4686e-07
606.0	1.4708e-07
606.2	1.4731e-07
606.4	1.4753e-07
606.6	1.4776e-07
606.8	1.4798e-07
607.0	1.4821e-07
607.2	1.4843e-07
607.4	1.4866e-07
607.6	1.4888e-07
607.8	1.4857e-07
608.0	1.4806e-07
608.2	1.4754e-07
608.4	1.4703e-07
608.6	1.4651e-07
608.8	1.46e-07
609.0	1.455e-07
609.2	1.4499e-07
609.4	1.4448e-07
609.6	1.4398e-07
609.8	1.4348e-07
610.0	1.4298e-07
610.2	1.4248e-07
610.4	1.4199e-07
610.6	1.4149e-07
610.8	1.41e-07
611.0	1.4051e-07
611.2	1.4002e-07
611.4	1.3953e-07
611.6	1.3904e-07
611.8	1.3856e-07
612.0	1.3808e-07
612.2	1.376e-07
612.4	1.3712e-07
612.6	1.3676e-07
612.8	1.3679e-07
613.0	1.3683e-07
613.2	1.3687e-07
613.4	1.3691e-07
613.6	1.3695e-07
613.8	1.3699e-07
614.0	1.3702e-07
614.2	1.3706e-07
614.4	1.371e-07
614.6	1.3714e-07
614.8	1.3718e-07
615.0	1.3722e-07
615.2	1.3725e-07
615.4	1.3729e-07
615.6	1.3733e-07
615.8	1.3737e-07
616.0	1.3741e-07
616.2	1.3745e-07
616.4	1.3748e-07
616.6	1.3752e-07
616.8	1.3756e-07
617.0	1.376e-07
617.2	1.3764e-07
617.4	1.3768e-07
617.6	1.3732e-07
617.8	1.3683e-07
618.0	1.3634e-07
618.2	1.3584e-07
618.4	1.3535e-07
618.6	1.3487e-07
618.8	1.3438e-07
619.0	1.339e-07
619.2	1.3342e-07
619.4	1.3293e-07
619.6	1.3246e-07
619.8	1.3198e-07
620.0	1.315e-07
620.2	1.3103e-07
620.4	1.3056e-07
620.6	1.3009e-07
620.8	1.2962e-07
621.0	1.2915e-07
621.2	1.2869e-07
621.4	1.2822e-07
621.6	1.2776e-07
621.8	1.273e-07
622.0	1.2684e-07
622.2	1.2639e-07
622.4	1.2599e-07
622.6	1.2577e-07
622.8	1.2555e-07
623.0	1.2533e-07
623.2	1.2512e-07
623.4	1.249e-07
623.6	1.2469e-07
623.8	1.2447e-07
624.0	1.2426e-07
624.2	1.2404e-07
624.4	1.2383e-07
624.6	1.2362e-07
624.8	1.234e-07
625.0	1.2319e-07
625.2	1.2298e-07
625.4	1.2277e-07
625.6	1.2256e-07
625.8	1.2234e-07
626.0	1.2213e-07
626.2	1.2192e-07
626.4	1.2171e-07
626.6	1.215e-07
626.8	1.2129e-07
627.0	1.2108e-07
627.2	1.2088e-07
627.4	1.204e-07
627.6	1.1983e-07
627.8	1.1926e-07
628.0	1.1869e-07
628.2	1.1813e-07
628.4	1.1757e-07
628.6	1.1701e-07
628.8	1.1646e-07
629.0	1.1591e-07
629.2	1.1536e-07
629.4	1.1481e-07
629.6	1.1426e-07
629.8	1.1372e-07
630.0	1.1318e-07
630.2	1.1265e-07
630.4	1.1211e-07
630.6	1.1158e-07
630.8	1.1105e-07
631.0	1.1052e-07
631.2	1.1e-07
631.4	1.0948e-07
631.6	1.0896e-07
631.8	1.0844e-07
632.0	1.0793e-07
632.2	1.075e-07
632.4	1.0734e-07
632.6	1.0718e-07
632.8	1.0702e-07
633.0	1.0686e-07
633.2	1.067e-07
633.4	1.0654e-07
633.6	1.0638e-07
633.8	1.0622e-07
634.0	1.0606e-07
634.2	1.059e-07
634.4	1.0575e-07
634.6	1.0559e-07
634.8	1.0543e-07
635.0	1.0527e-07
635.2	1.0512e-07
635.4	1.0496e-07
635.6	1.048e-07
635.8	1.0465e-07
636.0	1.0449e-07
636.2	1.0433e-07
636.4	1.0418e-07
636.6	1.0402e-07
636.8	1.0387e-07
637.0	1.0371e-07
637.2	1.0374e-07
637.4	1.0383e-07
637.6	1.0392e-07
637.8	1.0401e-07
638.0	1.0411e-07
638.2	1.042e-07
638.4	1.0429e-07
638.6	1.0438e-07
638.8	1.0447e-07
639.0	1.0456e-07
639.2	1.0465e-07
639.4	1.0474e-07
639.6	1.0483e-07
639.8	1.0493e-07
640.0	1.0502e-07
640.2	1.0511e-07
640.4	1.052e-07
640.6	1.0529e-07
640.8	1.0538e-07
641.0	1.0548e-07
641.2	1.0557e-07
641.4	1.0566e-07
641.6	1.0575e-07
641.8	1.0584e-07
642.0	1.0592e-07
642.2	1.0594e-07
642.4	1.0595e-07
642.6	1.0597e-07
642.8	1.0599e-07
643.0	1.0601e-07
643.2	1.0603e-07
643.4	1.0604e-07
643.6	1.0606e-07
643.8	1.0608e-07
644.0	1.061e-07
644.2	1.0611e-07
644.4	1.0613e-07
644.6	1.0615e-07
644.8	1.0617e-07
645.0	1.0619e-07
645.2	1.062e-07
645.4	1.0622e-07
645.6	1.0624e-07
645.8	1.0626e-07
646.0	1.0627e-07
646.2	1.0629e-07
646.4	1.0631e-07
646.6	1.0633e-07
646.8	1.058e-07
647.0	1.0465e-07
647.2	1.0351e-07
647.4	1.0238e-07
647.6	1.0127e-07
647.8	1.0017e-07
648.0	9.9076e-08
648.2	9.7997e-08
648.4	9.693e-08
648.6	9.5874e-08
648.8	9.483e-08
649.0	9.3797e-08
649.2	9.2776e-08
649.4	9.1766e-08
649.6	9.0766e-08
649.8	8.9778e-08
