λ	T
539.8	5.2239e-07
540.0	5.3111e-07
540.2	5.3998e-07
540.4	5.4899e-07
540.6	5.5816e-07
540.8	5.6747e-07
541.0	5.7695e-07
541.2	5.8658e-07
541.4	5.6458e-07
541.6	5.0055e-07
541.8	4.4378e-07
542.0	3.9344e-07
542.2	3.4882e-07
542.4	3.0925e-07
542.6	2.7418e-07
542.8	2.4308e-07
543.0	2.1551e-07
543.2	1.9107e-07
543.4	1.6939e-07
543.6	1.5018e-07
543.8	1.3315e-07
544.0	1.1805e-07
544.2	1.0466e-07
544.4	9.6724e-08
544.6	9.8057e-08
544.8	9.9408e-08
545.0	1.0078e-07
545.2	1.0217e-07
545.4	1.0357e-07
545.6	1.05e-07
545.8	1.0645e-07
546.0	1.0791e-07
546.2	1.094e-07
546.4	1.1091e-07
546.6	1.1243e-07
546.8	1.1398e-07
547.0	1.1555e-07
547.2	1.1714e-07
547.4	1.1876e-07
547.6	1.2039e-07
547.8	1.2205e-07
548.0	1.217e-07
548.2	1.2065e-07
548.4	1.196e-07
548.6	1.1857e-07
548.8	1.1754e-07
549.0	1.1652e-07
549.2	1.1551e-07
549.4	1.1451e-07
549.6	1.1352e-07
549.8	1.1254e-07
550.0	1.1156e-07
550.2	1.1059e-07
550.4	1.0964e-07
550.6	1.0869e-07
550.8	1.0775e-07
551.0	1.0681e-07
551.2	1.0589e-07
551.4	1.0497e-07
551.6	1.0406e-07
551.8	1.0316e-07
552.0	1.0227e-07
552.2	1.0138e-07
552.4	1.005e-07
552.6	9.9631e-08
552.8	9.8964e-08
553.0	9.8942e-08
553.2	9.8919e-08
553.4	9.8897e-08
553.6	9.8874e-08
553.8	9.8852e-08
554.0	9.8829e-08
554.2	9.8807e-08
554.4	9.8784e-08
554.6	9.8762e-08
554.8	9.8739e-08
555.0	9.8717e-08
555.2	9.8694e-08
555.4	9.8672e-08
555.6	9.8649e-08
555.8	9.8627e-08
556.0	9.8604e-08
556.2	9.8582e-08
556.4	9.8559e-08
556.6	9.8537e-08
556.8	9.8515e-08
557.0	9.8492e-08
557.2	9.847e-08
557.4	9.8447e-08
557.6	9.8425e-08
557.8	9.8661e-08
558.0	9.8992e-08
558.2	9.9323e-08
558.4	9.9656e-08
558.6	9.999e-08
558.8	1.0032e-07
559.0	1.0066e-07
559.2	1.01e-07
559.4	1.0134e-07
559.6	1.0168e-07
559.8	1.0202e-07
560.0	1.0236e-07
560.2	1.027e-07
560.4	1.0304e-07
560.6	1.0339e-07
560.8	1.0374e-07
561.0	1.0408e-07
561.2	1.0443e-07
561.4	1.0478e-07
561.6	1.0513e-07
561.8	1.0549e-07
562.0	1.0584e-07
562.2	1.0619e-07
562.4	1.0655e-07
562.6	1.0709e-07
562.8	1.0824e-07
563.0	1.0941e-07
563.2	1.1059e-07
563.4	1.1179e-07
563.6	1.13e-07
563.8	1.1422e-07
564.0	1.1545e-07
564.2	1.167e-07
564.4	1.1796e-07
564.6	1.1923e-07
564.8	1.2052e-07
565.0	1.2182e-07
565.2	1.2314e-07
565.4	1.2447e-07
565.6	1.2581e-07
565.8	1.2717e-07
566.0	1.2854e-07
566.2	1.2993e-07
566.4	1.3133e-07
566.6	1.3275e-07
566.8	1.3419e-07
567.0	1.3564e-07
567.2	1.371e-07
567.4	1.3858e-07
567.6	1.3853e-07
567.8	1.379e-07
568.0	1.3728e-07
568.2	1.3665e-07
568.4	1.3603e-07
568.6	1.3541e-07
568.8	1.3479e-07
569.0	1.3418e-07
569.2	1.3357e-07
569.4	1.3296e-07
569.6	1.3236e-07
569.8	1.3176e-07
570.0	1.3116e-07
570.2	1.3056e-07
570.4	1.2997e-07
570.6	1.2938e-07
570.8	1.2879e-07
571.0	1.282e-07
571.2	1.2762e-07
571.4	1.2704e-07
571.6	1.2646e-07
571.8	1.2588e-07
572.0	1.2531e-07
572.2	1.2474e-07
572.4	1.2428e-07
572.6	1.2416e-07
572.8	1.2404e-07
573.0	1.2391e-07
573.2	1.2379e-07
573.4	1.2367e-07
573.6	1.2355e-07
573.8	1.2343e-07
574.0	1.2331e-07
574.2	1.2319e-07
574.4	1.2307e-07
574.6	1.2294e-07
574.8	1.2282e-07
575.0	1.227e-07
575.2	1.2258e-07
575.4	1.2246e-07
575.6	1.2234e-07
575.8	1.2222e-07
576.0	1.221e-07
576.2	1.2198e-07
576.4	1.2186e-07
576.6	1.2174e-07
576.8	1.2162e-07
577.0	1.215e-07
577.2	1.2138e-07
577.4	1.2149e-07
577.6	1.2167e-07
577.8	1.2184e-07
578.0	1.2202e-07
578.2	1.222e-07
578.4	1.2238e-07
578.6	1.2256e-07
578.8	1.2274e-07
579.0	1.2292e-07
579.2	1.231e-07
579.4	1.2328e-07
579.6	1.2346e-07
579.8	1.2365e-07
580.0	1.2383e-07
580.2	1.2401e-07
580.4	1.2419e-07
580.6	1.2437e-07
580.8	1.2456e-07
581.0	1.2474e-07
581.2	1.2492e-07
581.4	1.2511e-07
581.6	1.2529e-07
581.8	1.2547e-07
582.0	1.2566e-07
582.2	1.2615e-07
582.4	1.2757e-07
582.6	1.2901e-07
582.8	1.3046e-07
583.0	1.3193e-07
583.2	1.3342e-07
583.4	1.3492e-07
583.6	1.3644e-07
583.8	1.3798e-07
584.0	1.3953e-07
584.2	1.4111e-07
584.4	1.427e-07
584.6	1.4431e-07
584.8	1.4593e-07
585.0	1.4758e-07
585.2	1.4924e-07
585.4	1.5092e-07
585.6	1.5262e-07
585.8	1.5434e-07
586.0	1.5608e-07
586.2	1.5784e-07
586.4	1.5962e-07
586.6	1.6142e-07
586.8	1.6324e-07
587.0	1.6508e-07
587.2	1.6696e-07
587.4	1.6886e-07
587.6	1.7079e-07
587.8	1.7274e-07
588.0	1.7472e-07
588.2	1.7671e-07
588.4	1.7873e-07
588.6	1.8077e-07
588.8	1.8284e-07
589.0	1.8492e-07
589.2	1.8704e-07
589.4	1.8917e-07
589.6	1.9133e-07
589.8	1.9352e-07
590.0	1.9573e-07
590.2	1.9797e-07
590.4	2.0023e-07
590.6	2.0251e-07
590.8	2.058e-07
591.0	2.1017e-07
591.2	2.1462e-07
591.4	2.1917e-07
591.6	2.2382e-07
591.8	2.2856e-07
592.0	2.3341e-07
592.2	2.3836e-07
592.4	2.4341e-07
592.6	2.4857e-07
592.8	2.5384e-07
593.0	2.5922e-07
593.2	2.6472e-07
593.4	2.7033e-07
593.6	2.7606e-07
593.8	2.8191e-07
594.0	2.8789e-07
594.2	2.9399e-07
594.4	3.0263e-07
594.6	3.1948e-07
594.8	3.3727e-07
595.0	3.5605e-07
595.2	3.7588e-07
595.4	3.9681e-07
595.6	4.189e-07
595.8	4.4223e-07
596.0	4.6685e-07
596.2	4.9285e-07
596.4	5.2029e-07
596.6	5.4926e-07
596.8	5.7984e-07
597.0	6.1213e-07
597.2	6.4622e-07
597.4	6.822e-07
597.6	7.2018e-07
597.8	7.6029e-07
598.0	7.9234e-07
598.2	8.2181e-07
598.4	8.5239e-07
598.6	8.8409e-07
598.8	9.1698e-07
599.0	9.5109e-07
599.2	9.8647e-07
599.4	1.0033e-06
599.6	1.0638e-06
599.8	1.2265e-06
600.0	1.2148e-06
600.2	1.3263e-06
600.4	1.4603e-06
600.6	1.6322e-06
600.8	1.6927e-06
601.0	1.8643e-06
601.2	1.9878e-06
601.4	2.045e-06
601.6	2.1012e-06
601.8	2.4141e-06
602.0	2.5987e-06
602.2	2.8474e-06
602.4	2.9207e-06
602.6	3.2498e-06
602.8	3.4969e-06
603.0	3.8609e-06
603.2	4.0984e-06
603.4	4.4164e-06
603.6	4.7562e-06
603.8	5.2406e-06
604.0	5.7512e-06
604.2	6.1291e-06
604.4	6.74e-06
604.6	7.1092e-06
604.8	7.9184e-06
605.0	8.5422e-06
605.2	9.0309e-06
605.4	9.7201e-06
605.6	1.0661e-05
605.8	1.1585e-05
606.0	1.2231e-05
606.2	1.3378e-05
606.4	1.4551e-05
606.6	1.5734e-05
606.8	1.7069e-05
607.0	1.8818e-05
607.2	2.0466e-05
607.4	2.2313e-05
607.6	2.3713e-05
607.8	2.5164e-05
608.0	2.7576e-05
608.2	3.0453e-05
608.4	3.4073e-05
608.6	3.7378e-05
608.8	4.0262e-05
609.0	4.3518e-05
609.2	4.7459e-05
609.4	5.2101e-05
609.6	5.6299e-05
609.8	6.1905e-05
610.0	6.8109e-05
610.2	7.4447e-05
610.4	8.1816e-05
610.6	9.0115e-05
610.8	9.988e-05
611.0	1.0987e-04
611.2	1.2177e-04
611.4	1.3458e-04
611.6	1.4834e-04
611.8	1.6424e-04
612.0	1.8362e-04
612.2	2.0496e-04
612.4	2.266e-04
612.6	2.5317e-04
612.8	2.8233e-04
613.0	3.1696e-04
613.2	3.5542e-04
613.4	3.9974e-04
613.6	4.5078e-04
613.8	5.0854e-04
614.0	5.7488e-04
614.2	6.4952e-04
614.4	7.3947e-04
614.6	8.438e-04
614.8	9.6207e-04
615.0	0.00109
615.2	0.00124
615.4	0.00144
615.6	0.00166
615.8	0.00192
616.0	0.00224
616.2	0.00265
616.4	0.00316
616.6	0.00372
616.8	0.00439
617.0	0.00521
617.2	0.0062
617.4	0.0074
617.6	0.00889
617.8	0.01075
618.0	0.013
618.2	0.01582
618.4	0.01942
618.6	0.0238
618.8	0.02864
619.0	0.03448
619.2	0.04305
619.4	0.05389
619.6	0.06764
619.8	0.08526
620.0	0.10785
620.2	0.13701
620.4	0.17153
620.6	0.21471
620.8	0.26716
621.0	0.32856
621.2	0.39924
621.4	0.47633
621.6	0.55646
621.8	0.63478
622.0	0.70747
622.2	0.76946
622.4	0.82014
622.6	0.8602
622.8	0.89011
623.0	0.91113
623.2	0.9263
623.4	0.93627
623.6	0.94395
623.8	0.94895
624.0	0.95305
624.2	0.95532
624.4	0.9574
624.6	0.95855
624.8	0.96003
625.0	0.96005
625.2	0.96068
625.4	0.96062
625.6	0.96077
625.8	0.95958
626.0	0.95969
626.2	0.95855
626.4	0.9571
626.6	0.95673
626.8	0.95662
627.0	0.95514
627.2	0.955
627.4	0.95504
627.6	0.955
627.8	0.95402
628.0	0.95435
628.2	0.95448
628.4	0.95427
628.6	0.95372
628.8	0.95445
629.0	0.9538
629.2	0.95332
629.4	0.95384
629.6	0.95297
629.8	0.95189
630.0	0.95179
630.2	0.95096
630.4	0.9492
630.6	0.9487
630.8	0.94719
631.0	0.94567
631.2	0.9448
631.4	0.94385
631.6	0.94299
631.8	0.94187
632.0	0.94104
632.2	0.94116
632.4	0.9407
632.6	0.94058
632.8	0.94087
633.0	0.94088
633.2	0.94178
633.4	0.94176
633.6	0.94294
633.8	0.94414
634.0	0.94501
634.2	0.9455
634.4	0.9461
634.6	0.94781
634.8	0.94942
635.0	0.9499
635.2	0.95103
635.4	0.95183
635.6	0.95221
635.8	0.95281
636.0	0.95394
636.2	0.95374
636.4	0.95372
636.6	0.9543
636.8	0.95472
637.0	0.95442
637.2	0.95421
637.4	0.9544
637.6	0.95511
637.8	0.95443
638.0	0.95535
638.2	0.95472
638.4	0.95479
638.6	0.95552
638.8	0.95574
639.0	0.95698
639.2	0.95668
639.4	0.9574
639.6	0.95841
639.8	0.95899
640.0	0.95945
640.2	0.96085
640.4	0.96157
640.6	0.96226
640.8	0.96346
641.0	0.96387
641.2	0.96449
641.4	0.96476
641.6	0.9649
641.8	0.96567
642.0	0.96507
