λ	T
691.8	1e-07
692	1e-07
692.2	1e-07
692.4	1e-07
692.6	1e-07
692.8	1e-07
693	1e-07
693.2	1e-07
693.4	1e-07
693.6	1e-07
693.8	1e-07
694	1e-07
694.2	1e-07
694.4	1e-07
694.6	1e-07
694.8	1e-07
695	1e-07
695.2	1e-07
695.4	1e-07
695.6	1e-07
695.8	1e-07
696	1e-07
696.2	1e-07
696.4	1e-07
696.6	1e-07
696.8	1e-07
697	1e-07
697.2	1e-07
697.4	1e-07
697.6	1e-07
697.8	1e-07
698	1e-07
698.2	1e-07
698.4	1e-07
698.6	1e-07
698.8	1e-07
699	1e-07
699.2	1e-07
699.4	1e-07
699.6	1e-07
699.8	1e-07
700	1e-07
700.2	1e-07
700.4	1e-07
700.6	1e-07
700.8	1e-07
701	1e-07
701.2	1e-07
701.4	1e-07
701.6	1e-07
701.8	1e-07
702	1e-07
702.2	1e-07
702.4	1e-07
702.6	1e-07
702.8	1e-07
703	1e-07
703.2	1e-07
703.4	1e-07
703.6	1e-07
703.8	1e-07
704	1e-07
704.2	1e-07
704.4	1e-07
704.6	1e-07
704.8	1e-07
705	1e-07
705.2	1e-07
705.4	1e-07
705.6	1e-07
705.8	1e-07
706	1e-07
706.2	1e-07
706.4	1e-07
706.6	1e-07
706.8	1e-07
707	1e-07
707.2	1e-07
707.4	1e-07
707.6	1e-07
707.8	1e-07
708	1e-07
708.2	1e-07
708.4	1e-07
708.6	1e-07
708.8	1e-07
709	1e-07
709.2	1e-07
709.4	1e-07
709.6	1e-07
709.8	1e-07
710	1e-07
710.2	1e-07
710.4	1e-07
710.6	1e-07
710.8	1e-07
711	1e-07
711.2	1e-07
711.4	1e-07
711.6	1e-07
711.8	1e-07
712	1e-07
712.2	1e-07
712.4	1e-07
712.6	1e-07
712.8	1e-07
713	1e-07
713.2	1e-07
713.4	1e-07
713.6	1e-07
713.8	1e-07
714	1e-07
714.2	1e-07
714.4	1e-07
714.6	1e-07
714.8	1e-07
715	1e-07
715.2	1e-07
715.4	1e-07
715.6	1e-07
715.8	1e-07
716	1e-07
716.2	1e-07
716.4	1e-07
716.6	1e-07
716.8	1e-07
717	1e-07
717.2	1e-07
717.4	1e-07
717.6	1e-07
717.8	1e-07
718	1e-07
718.2	1e-07
718.4	1e-07
718.6	1e-07
718.8	1e-07
719	1e-07
719.2	1e-07
719.4	1e-07
719.6	1e-07
719.8	1e-07
720	1e-07
720.2	1e-07
720.4	1e-07
720.6	1e-07
720.8	1e-07
721	1e-07
721.2	1e-07
721.4	1e-07
721.6	1e-07
721.8	1e-07
722	1e-07
722.2	1e-07
722.4	1e-07
722.6	1e-07
722.8	1e-07
723	1e-07
723.2	1e-07
723.4	1e-07
723.6	1e-07
723.8	1e-07
724	1e-07
724.2	1e-07
724.4	1e-07
724.6	1e-07
724.8	1e-07
725	1e-07
725.2	1e-07
725.4	1e-07
725.6	1e-07
725.8	1e-07
726	1e-07
726.2	1e-07
726.4	1e-07
726.6	1e-07
726.8	1e-07
727	1e-07
727.2	1e-07
727.4	1e-07
727.6	1e-07
727.8	1e-07
728	1e-07
728.2	1e-07
728.4	1e-07
728.6	1e-07
728.8	1e-07
729	1e-07
729.2	1e-07
729.4	1e-07
729.6	1e-07
729.8	1e-07
730	1e-07
730.2	1e-07
730.4	1e-07
730.6	1e-07
730.8	1e-07
731	1e-07
731.2	1e-07
731.4	1e-07
731.6	1e-07
731.8	1e-07
732	1e-07
732.2	1e-07
732.4	1e-07
732.6	1e-07
732.8	1e-07
733	1e-07
733.2	1e-07
733.4	1e-07
733.6	1e-07
733.8	1e-07
734	1e-07
734.2	1e-07
734.4	1e-07
734.6	1e-07
734.8	1e-07
735	1e-07
735.2	1e-07
735.4	1e-07
735.6	1e-07
735.8	1e-07
736	1e-07
736.2	1e-07
736.4	1e-07
736.6	1e-07
736.8	1e-07
737	1e-07
737.2	1e-07
737.4	1e-07
737.6	1e-07
737.8	1e-07
738	1e-07
738.2	1e-07
738.4	1e-07
738.6	1e-07
738.8	1e-07
739	1e-07
739.2	1e-07
739.4	1e-07
739.6	1e-07
739.8	1e-07
740	1e-07
740.2	1e-07
740.4	1e-07
740.6	1e-07
740.8	1e-07
741	1e-07
741.2	1e-07
741.4	1e-07
741.6	1e-07
741.8	1e-07
742	1e-07
742.2	1e-07
742.4	1e-07
742.6	1e-07
742.8	1e-07
743	1e-07
743.2	1e-07
743.4	1e-07
743.6	1e-07
743.8	1e-07
744	1e-07
744.2	1e-07
744.4	1e-07
744.6	1e-07
744.8	1e-07
745	1e-07
745.2	1e-07
745.4	1e-07
745.6	1e-07
745.8	1e-07
746	1e-07
746.2	1e-07
746.4	1e-07
746.6	1e-07
746.8	1e-07
747	1e-07
747.2	1e-07
747.4	1e-07
747.6	1e-07
747.8	1e-07
748	1e-07
748.2	1e-07
748.4	1e-07
748.6	1e-07
748.8	1e-07
749	1e-07
749.2	1e-07
749.4	1e-07
749.6	1e-07
749.8	1e-07
750	1e-07
750.2	1e-07
750.4	1e-07
750.6	1e-07
750.8	1e-07
751	1e-07
751.2	1e-07
751.4	1e-07
751.6	1e-07
751.8	1e-07
752	1e-07
752.2	1e-07
752.4	1e-07
752.6	1e-07
752.8	1e-07
753	1e-07
753.2	1e-07
753.4	1e-07
753.6	1e-07
753.8	1e-07
754	1e-07
754.2	1e-07
754.4	1e-07
754.6	1e-07
754.8	1e-07
755	1e-07
755.2	1e-07
755.4	1e-07
755.6	1e-07
755.8	1e-07
756	1e-07
756.2	1e-07
756.4	1e-07
756.6	1e-07
756.8	1e-07
757	1e-07
757.2	1e-07
757.4	1e-07
757.6	1e-07
757.8	1e-07
758	1e-07
758.2	1e-07
758.4	1e-07
758.6	1e-07
758.8	1e-07
759	1e-07
759.2	1e-07
759.4	1e-07
759.6	1e-07
759.8	1e-07
760	1e-07
760.2	1e-07
760.4	1e-07
760.6	1e-07
760.8	1e-07
761	1e-07
761.2	1e-07
761.4	1e-07
761.6	1e-07
761.8	1e-07
762	1e-07
762.2	1e-07
762.4	1e-07
762.6	1e-07
762.8	1e-07
763	1e-07
763.2	1e-07
763.4	1e-07
763.6	1e-07
763.8	1e-07
764	1e-07
764.2	1e-07
764.4	1e-07
764.6	1e-07
764.8	1e-07
765	1e-07
765.2	1e-07
765.4	1e-07
765.6	1e-07
765.8	1e-07
766	1e-07
766.2	1e-07
766.4	1e-07
766.6	1e-07
766.8	1e-07
767	1e-07
767.2	1e-07
767.4	1e-07
767.6	1e-07
767.8	1e-07
768	1e-07
768.2	1e-07
768.4	1e-07
768.6	1e-07
768.8	1e-07
769	1e-07
769.2	1e-07
769.4	1e-07
769.6	1e-07
769.8	1e-07
770	1e-07
770.2	1e-07
770.4	1e-07
770.6	1e-07
770.8	1e-07
771	1e-07
771.2	1e-07
771.4	1e-07
771.6	1e-07
771.8	1e-07
772	1e-07
772.2	1e-07
772.4	1e-07
772.6	1e-07
772.8	1e-07
773	1e-07
773.2	1e-07
773.4	1e-07
773.6	1e-07
773.8	1e-07
774	1e-07
774.2	1e-07
774.4	1e-07
774.6	1e-07
774.8	1e-07
775	1e-07
775.2	1e-07
775.4	1e-07
775.6	1e-07
775.8	1e-07
776	1e-07
776.2	1e-07
776.4	1e-07
776.6	1e-07
776.8	1e-07
777	1e-07
777.2	1e-07
777.4	1e-07
777.6	1e-07
777.8	1e-07
778	1e-07
778.2	1e-07
778.4	1e-07
778.6	1e-07
778.8	1e-07
779	1e-07
779.2	1e-07
779.4	1e-07
779.6	1e-07
779.8	1e-07
780	1e-07
780.2	1e-07
780.4	1e-07
780.6	1e-07
780.8	1e-07
781	1e-07
781.2	1e-07
781.4	1e-07
781.6	1e-07
781.8	1e-07
782	1e-07
782.2	1e-07
782.4	1e-07
782.6	1e-07
782.8	1e-07
783	1e-07
783.2	1e-07
783.4	1e-07
783.6	1e-07
783.8	1e-07
784	1e-07
784.2	1e-07
784.4	1e-07
784.6	1e-07
784.8	1e-07
785	1e-07
785.2	1e-07
785.4	1e-07
785.6	1e-07
785.8	1e-07
786	1e-07
786.2	1e-07
786.4	1e-07
786.6	1e-07
786.8	1e-07
787	1e-07
787.2	1e-07
787.4	1e-07
787.6	1e-07
787.8	1e-07
788	1e-07
788.2	1e-07
788.4	1e-07
788.6	1e-07
788.8	1e-07
789	1e-07
789.2	1e-07
789.4	1e-07
789.6	1e-07
789.8	1e-07
790	1e-07
790.2	1e-07
790.4	1e-07
790.6	1e-07
790.8	1e-07
791	1e-07
791.2	1e-07
791.4	1e-07
791.6	1e-07
791.8	1e-07
792	1e-07
792.2	1e-07
792.4	1e-07
792.6	1e-07
792.8	1e-07
793	1e-07
793.2	1e-07
793.4	1e-07
793.6	1e-07
793.8	1.02610229033212e-07
794	1.05886549764341e-07
794.2	1.09258901456189e-07
794.4	1.12728047206828e-07
794.6	1.16295227334809e-07
794.8	1.19962286814373e-07
795	1.23731796639931e-07
795.2	1.27607165557897e-07
795.4	1.31592737140501e-07
795.6	1.35693871720833e-07
795.8	1.39917007948583e-07
796	1.44269702254371e-07
796.2	1.48760637540534e-07
796.4	1.5339959072689e-07
796.6	1.58197422093132e-07
796.8	1.63166029329384e-07
797	1.68318273158575e-07
797.2	1.7366788354087e-07
797.4	1.79229348369251e-07
797.6	1.85017786720224e-07
797.8	1.91048808849391e-07
798	1.97338365324365e-07
798.2	2.03902611422515e-07
798.4	2.10757820983144e-07
798.6	2.17920164128347e-07
798.8	2.25405524469227e-07
799	2.33229345635781e-07
799.2	2.41406491498728e-07
799.4	2.4995112742072e-07
799.6	2.58876631077136e-07
799.8	2.68195542488511e-07
800	2.77919563757045e-07
